TIME,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
1.4520456e+18,1.83342,130.039,21.0074,0.35395,1014.45,1.0342,26.298000000000002,49.5695,36.4366,31.2835
1.4520492e+18,1.98717,136.385,20.8165,0.35360199999999997,1014.09,1.0038200000000002,26.2167,44.1344,33.7306,28.1742
1.4520528e+18,1.33415,99.171,21.0025,0.35447,1013.96,1.0099,26.125,45.3094,33.8911,28.55
1.4520564e+18,0.79115,76.189,21.1557,0.350955,1014.51,1.03967,26.1399,41.2636,31.3086,26.6528
1.45206e+18,0.58723,38.8076,20.9858,0.35091100000000003,1015.23,0.99531,26.1605,47.0967,37.9539,32.8997
1.4520636e+18,0.5279,47.9633,20.6825,0.352127,1016.1,1.00078,26.4435,40.8559,33.7838,30.4433
1.4520672e+18,1.09125,103.62299999999999,21.0816,0.35447,1017.07,29.3125,26.8519,60.32,44.1924,36.6562
1.4520708e+18,0.8690200000000001,134.868,21.6984,0.355599,1017.95,58.93600000000001,27.2956,59.343999999999994,44.1061,38.1709
1.4520744e+18,1.0420200000000002,123.999,22.5235,0.355903,1018.54,366.824,27.7149,65.819,48.1571,39.8619
1.452078e+18,0.9294,135.895,24.0169,0.356988,1018.25,381.934,28.4693,80.352,53.591,34.9522
1.4520816e+18,0.90149,311.775,23.8398,0.356554,1017.35,243.25,29.0453,74.513,50.516000000000005,39.8824
1.4520852e+18,0.9687899999999999,148.635,24.8565,0.354644,1016.12,483.075,28.958000000000002,61.458999999999996,41.1857,31.9964
1.4520888e+18,1.21192,159.376,27.0593,0.359722,1015.02,560.42,29.1992,86.838,39.334,29.78
1.4520924e+18,1.41698,161.451,27.7771,0.359592,1014.16,447.635,29.5218,89.234,36.2866,27.5042
1.452096e+18,1.96985,159.715,26.7658,0.356727,1014.07,147.952,29.4151,109.7,35.655,26.6169
1.4520996e+18,1.7017099999999998,159.89600000000002,25.9519,0.358377,1014.34,49.0316,29.2192,100.28,37.5289,27.1228
1.4521032e+18,2.17003,143.845,25.0518,0.353646,1014.71,2.0678,28.5449,102.883,46.6492,35.3694
1.4521068e+18,3.3184,143.416,23.846,0.35520799999999997,1015.33,1.05729,27.4044,58.463,39.2245,31.1465
1.4521104e+18,2.98983,145.609,22.6593,0.357205,1016.38,1.03845,27.4722,52.521,36.5143,29.8738
1.452114e+18,2.2711,147.017,21.8977,0.358854,1017.07,1.02691,27.8283,66.98,46.4011,32.2689
1.4521176e+18,2.42299,153.64,21.7286,0.35781199999999996,1017.63,1.03116,28.0444,60.208,41.2669,32.5046
