TIME,AMB_TEMP,CO,NO,NO2,NOx,O3,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PM10,PM2.5
1.4988276e+18,34.0,0.16,1.0,2.4,3.4,30.0,62.0,1.3,80.0,75.0,2.1,1.9,25.0,9.0
1.4988312e+18,32.0,0.17,1.3,4.0,5.3,18.0,72.0,1.5,100.0,120.0,2.5,1.0,26.0,8.0
1.4988348e+18,31.0,0.15,1.7,3.8,5.4,17.0,76.0,1.3,307.0,308.0,2.9,0.7,25.0,7.0
1.4988384e+18,32.0,0.2,2.1,4.5,6.6,20.0,73.0,1.3,299.0,294.0,2.0,1.9,35.0,5.0
1.498842e+18,31.0,0.24,1.4,7.0,8.4,18.0,76.0,1.3,254.0,196.0,1.0,0.6,40.0,5.0
1.4988456e+18,30.0,0.28,1.3,7.5,8.7,14.0,81.0,1.2,200.0,191.0,1.2,0.9,30.0,12.0
1.4988492e+18,29.0,0.2,1.0,4.5,5.4,15.0,81.0,1.2,224.0,300.0,1.0,0.5,22.0,8.0
1.4988528e+18,29.0,0.23,0.9,4.4,5.2,15.0,81.0,1.4,267.0,285.0,0.7,0.6,20.0,6.0
1.4988564e+18,29.0,0.23,0.9,4.9,5.7,13.0,84.0,1.2,190.0,201.0,0.8,0.7,26.0,6.0
1.49886e+18,28.0,0.22,0.7,4.5,5.2,12.0,83.0,1.8,279.0,184.0,1.0,0.6,26.0,6.0
1.4988636e+18,28.0,0.16,0.7,3.5,4.2,12.0,84.0,1.4,244.0,291.0,1.5,0.6,26.0,6.0
1.4988672e+18,28.0,0.16,0.5,3.6,4.1,11.0,84.0,1.3,202.0,174.0,1.3,0.7,34.0,5.0
1.4988708e+18,28.0,0.14,0.5,2.2,2.7,12.0,81.0,1.7,246.0,6.3,0.8,0.2,29.0,7.0
1.4988744e+18,28.0,0.17,0.6,3.9,4.4,10.0,83.0,1.9,305.0,179.0,1.0,0.6,24.0,5.0
1.498878e+18,27.0,0.14,0.8,3.4,4.2,9.0,85.0,1.8,192.0,173.0,0.9,0.5,28.0,5.0
1.4988816e+18,27.0,0.12,0.8,3.5,4.3,8.6,84.0,1.8,178.0,174.0,1.6,1.0,33.0,7.0
1.4988852e+18,27.0,0.14,1.2,3.9,5.1,6.1,84.0,2.0,280.0,298.0,1.5,0.8,33.0,5.0
1.4988888e+18,28.0,0.2,3.3,5.3,8.5,8.2,83.0,3.5,249.0,171.0,1.3,0.5,32.0,8.0
1.4988924e+18,30.0,0.15,2.5,3.2,5.7,14.0,77.0,2.2,180.0,251.0,1.2,0.6,31.0,7.0
1.498896e+18,32.0,0.23,2.9,5.0,7.9,20.0,69.0,2.5,127.0,118.0,2.1,0.9,25.0,6.0
1.4988996e+18,33.0,0.19,2.5,5.0,7.5,27.0,65.0,2.4,114.0,87.0,1.7,1.8,25.0,10.0
1.4989032e+18,34.0,0.18,2.3,5.4,7.7,30.0,59.0,3.0,87.0,71.0,2.4,1.1,27.0,8.0
1.4989068e+18,35.0,0.18,2.5,5.4,7.9,32.0,56.0,2.6,86.0,104.0,2.2,0.9,24.0,4.0
1.4989104e+18,35.0,0.16,1.7,3.9,5.6,33.0,55.0,2.1,98.0,107.0,2.2,1.9,24.0,5.0
1.498914e+18,35.0,0.15,1.3,3.4,4.7,36.0,56.0,2.0,83.0,96.0,2.1,1.9,29.0,5.0
1.4989176e+18,35.0,0.14,1.5,4.0,5.5,31.0,58.0,1.9,100.0,98.0,3.0,1.5,32.0,4.0
1.4989212e+18,33.0,0.15,1.8,4.7,6.5,19.0,65.0,2.0,107.0,284.0,2.3,0.9,29.0,5.0
1.4989248e+18,31.0,0.14,1.5,5.5,7.0,14.0,75.0,1.7,313.0,282.0,2.4,0.5,27.0,4.0
1.4989284e+18,30.0,0.2,1.2,6.3,7.5,26.0,77.0,1.9,307.0,275.0,2.3,2.1,26.0,4.0
1.498932e+18,27.0,0.16,1.0,5.0,6.0,27.0,88.0,1.7,282.0,206.0,1.1,1.5,20.0,6.0
1.4989356e+18,28.0,0.2,0.8,5.1,5.9,27.0,85.0,1.6,249.0,180.0,1.0,0.7,18.0,5.0
1.4989392e+18,27.0,0.19,1.1,6.1,7.3,26.0,90.0,1.8,178.0,200.0,1.0,0.9,18.0,2.0
1.4989428e+18,27.0,0.19,0.9,6.8,7.7,21.0,92.0,1.9,261.0,199.0,1.1,0.7,24.0,4.0
1.4989464e+18,27.0,0.15,0.8,5.0,5.8,18.0,91.0,1.6,303.0,334.0,1.1,0.8,22.0,6.0
1.49895e+18,27.0,0.12,0.8,4.0,4.8,13.0,89.0,1.7,315.0,309.0,1.4,1.3,22.0,10.0
1.4989536e+18,27.0,0.13,0.8,3.0,3.9,16.0,90.0,2.4,220.0,189.0,1.1,0.6,26.0,5.0
1.4989572e+18,26.0,0.12,0.7,2.9,3.5,15.0,90.0,1.3,233.0,301.0,1.0,0.6,27.0,3.0
1.4989608e+18,26.0,0.11,0.8,3.8,4.6,11.0,90.0,1.7,209.0,287.0,0.6,0.4,30.0,4.0
1.4989644e+18,26.0,0.12,0.4,3.2,3.6,11.0,88.0,1.9,284.0,280.0,0.5,0.4,28.0,4.0
1.498968e+18,26.0,0.13,0.2,3.1,3.3,11.0,87.0,1.9,242.0,302.0,0.7,0.5,28.0,5.0
1.4989716e+18,26.0,0.15,0.3,2.7,3.0,9.6,86.0,1.3,230.0,281.0,0.9,0.5,29.0,4.0
1.4989752e+18,27.0,0.19,1.2,2.6,3.7,11.0,84.0,1.5,254.0,200.0,0.9,0.4,25.0,5.0
1.4989788e+18,29.0,0.26,2.0,3.4,5.4,15.0,81.0,2.7,167.0,121.0,0.8,0.3,25.0,5.0
1.4989824e+18,31.0,0.25,2.1,4.7,6.8,23.0,76.0,1.9,349.0,317.0,1.8,0.4,26.0,3.0
1.498986e+18,31.0,0.19,1.6,3.9,5.5,26.0,74.0,1.7,85.0,76.0,2.6,1.2,25.0,5.0
1.4989896e+18,32.0,0.15,1.8,3.6,5.4,25.0,70.0,2.0,120.0,116.0,3.0,2.7,24.0,8.0
1.4989932e+18,33.0,0.13,1.2,2.1,3.3,24.0,67.0,1.6,111.0,126.0,4.3,2.9,24.0,5.0
1.4989968e+18,34.0,0.12,1.3,2.0,3.2,22.0,64.0,1.3,123.0,120.0,4.4,4.4,18.0,5.0
1.4990004e+18,34.0,0.11,1.1,1.7,2.7,22.0,66.0,1.2,121.0,123.0,4.4,4.5,19.0,5.0
1.499004e+18,33.0,0.11,0.8,1.1,1.9,20.0,69.0,1.1,121.0,121.0,3.7,4.4,18.0,5.0
1.4990076e+18,32.0,0.11,1.0,1.2,2.2,16.0,72.0,1.1,115.0,102.0,3.6,3.7,16.0,5.0
1.4990112e+18,32.0,0.13,1.1,1.2,2.3,13.0,70.0,1.1,103.0,85.0,2.8,3.1,15.0,3.0
1.4990148e+18,31.0,0.19,1.8,3.1,4.9,14.0,75.0,1.2,83.0,73.0,2.5,2.3,15.0,4.0
1.4990184e+18,31.0,0.21,1.2,3.4,4.6,14.0,77.0,1.3,73.0,88.0,1.5,1.1,17.0,5.0
1.499022e+18,30.0,0.19,0.7,3.9,4.6,14.0,77.0,1.4,65.0,60.0,1.2,0.9,18.0,2.0
1.4990256e+18,30.0,0.2,0.8,4.6,5.4,11.0,79.0,1.5,21.0,318.0,2.4,0.6,23.0,4.0
1.4990292e+18,29.0,0.15,0.7,4.1,4.8,9.3,81.0,1.3,321.0,327.0,1.4,0.8,21.0,3.0
1.4990328e+18,29.0,0.13,0.5,3.5,4.0,7.6,82.0,2.0,219.0,204.0,1.1,0.6,18.0,2.0
1.4990364e+18,28.0,0.11,0.5,2.7,3.1,7.2,82.0,1.5,193.0,349.0,1.0,0.2,16.0,5.0
1.49904e+18,28.0,0.09,0.5,2.3,2.8,6.7,85.0,0.8,304.0,193.0,0.8,0.9,17.0,5.0
1.4990436e+18,27.0,0.09,0.3,2.1,2.4,6.7,85.0,0.7,190.0,182.0,1.0,0.9,19.0,5.0
1.4990472e+18,28.0,0.08,0.5,2.1,2.6,6.3,84.0,1.5,294.0,197.0,1.0,0.5,21.0,3.0
1.4990508e+18,27.0,0.09,0.2,2.3,2.5,6.3,84.0,1.4,207.0,181.0,1.6,0.7,23.0,47.30518218197131
1.4990544e+18,27.0,0.09,0.4,2.0,2.4,6.5,86.0,0.6,189.0,204.0,0.9,1.2,22.0,1.0
1.499058e+18,27.0,0.12,0.9,3.9,4.8,5.4,86.0,0.9,302.0,304.0,1.0,0.9,24.0,2.0
1.4990616e+18,28.0,0.19,2.5,5.5,8.0,7.0,83.0,1.1,320.0,329.0,1.3,0.8,24.0,4.0
1.4990652e+18,29.0,0.22,3.0,4.7,7.7,12.0,76.0,1.0,309.0,307.0,0.9,1.0,22.0,4.0
1.4990688e+18,32.0,0.26,41.01268371624133,41.01268371624133,41.01268371624133,19.0,66.0,1.5,143.0,130.0,1.2,0.4,23.0,2.0
1.4990724e+18,33.0,0.22,3.4,5.3,8.7,20.0,60.0,37.679122901420705,107.0,115.0,2.7,2.3,37.679122901420705,37.679122901420705
1.499076e+18,33.0,0.2,7.3,7.5,15.0,14.0,64.0,4.0,99.0,105.0,2.9,2.5,36.0,6.0
1.4990796e+18,33.0,0.13,2.6,2.8,5.5,22.0,66.0,2.3,79.0,66.0,3.3,2.8,29.0,4.0
1.4990832e+18,33.0,0.15,1.2,2.4,3.6,23.0,67.0,1.8,72.0,69.0,2.7,2.1,34.087792843691055,34.087792843691055
1.4990868e+18,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,15.0,2.3,33.61436180473702,33.61436180473702,10.0
1.4990904e+18,33.0,0.07,2.0,4.0,6.0,19.0,84.0,0.4,5.4,4.5,1.8,2.1,27.0,7.0
1.499094e+18,33.0,0.12,34.167129027138515,34.167129027138515,34.167129027138515,18.0,81.0,34.167129027138515,319.0,293.0,3.1,1.4,25.0,4.0
1.4990976e+18,32.0,35.651572264081466,1.8,4.9,6.6,21.0,79.0,3.0,297.0,280.0,1.6,1.9,23.0,9.0
1.4991012e+18,33.0,0.27,1.9,6.9,8.8,19.0,78.0,1.5,322.0,8.4,1.3,0.8,19.0,10.0
1.4991048e+18,32.0,0.29,2.1,8.6,11.0,15.0,81.0,1.8,350.0,351.0,1.6,1.0,25.0,8.0
1.4991084e+18,31.0,0.26,1.7,9.0,11.0,11.0,86.0,2.2,338.0,349.0,2.0,1.6,32.0,10.0
1.499112e+18,31.0,0.26,1.8,9.7,11.0,7.9,87.0,2.5,321.0,298.0,1.8,1.6,32.0,10.0
1.4991156e+18,31.0,0.24,1.6,6.8,8.4,9.8,86.0,2.2,258.0,236.0,0.8,0.6,27.0,10.0
1.4991192e+18,30.0,0.19,1.3,5.7,7.0,9.6,87.0,2.5,185.0,185.0,0.9,0.9,26.0,5.0
1.4991228e+18,30.0,0.2,1.4,5.9,7.3,7.7,87.0,2.4,327.0,315.0,1.0,0.6,31.0,7.0
1.4991264e+18,30.0,0.19,1.3,6.6,7.9,7.7,88.0,1.8,316.0,302.0,1.3,0.9,30.0,7.0
1.49913e+18,30.0,0.14,1.1,4.1,5.2,11.0,85.0,3.4,300.0,297.0,0.5,1.1,25.0,7.0
1.4991336e+18,29.0,0.13,1.0,4.1,5.1,11.0,86.0,2.5,223.0,266.0,0.7,0.4,25.0,10.0
1.4991372e+18,29.0,0.12,0.9,3.2,4.1,9.8,87.0,1.9,185.0,239.0,0.7,0.8,28.0,6.0
1.4991408e+18,29.0,0.13,1.1,4.3,5.5,8.2,87.0,1.5,310.0,341.0,0.9,0.7,28.0,7.0
1.4991444e+18,29.0,0.15,1.6,6.3,7.9,8.3,88.0,1.9,286.0,313.0,0.8,0.7,28.0,9.0
1.499148e+18,30.0,0.23,2.9,5.8,8.7,9.1,85.0,3.8,290.0,311.0,0.6,0.2,34.0,8.0
1.4991516e+18,32.0,0.26,3.5,5.7,9.2,17.0,80.0,3.1,21.0,117.0,1.5,0.8,38.0,10.0
1.4991552e+18,33.0,0.24,3.2,5.5,8.7,22.0,76.0,3.1,48.0,97.0,1.8,0.4,32.0,10.0
1.4991588e+18,32.0,0.22,2.7,5.4,8.1,29.0,70.0,2.5,107.0,123.0,2.1,1.5,30.0,10.0
1.4991624e+18,32.0,0.19,2.9,4.9,7.9,24.0,72.0,2.4,121.0,109.0,3.1,2.8,34.0,10.0
1.499166e+18,32.0,0.17,3.2,4.2,7.4,20.0,73.0,2.0,108.0,109.0,2.5,2.5,32.0,6.0
1.4991696e+18,32.0,0.15,2.3,3.0,5.3,23.0,74.0,1.9,29.0,4.9,3.3,1.7,27.0,3.0
1.4991732e+18,33.0,0.12,1.7,2.2,4.0,24.0,73.0,1.7,19.0,21.0,2.6,1.9,25.0,3.0
1.4991768e+18,31.0,0.19,1.6,3.6,5.3,25.0,76.0,2.2,46.0,32.0,2.8,1.6,27.0,3.0
1.4991804e+18,30.0,0.12,1.6,3.4,5.0,18.0,84.0,1.5,15.0,14.0,2.6,2.4,29.0,4.0
1.499184e+18,29.0,0.15,1.7,4.2,5.9,15.0,85.0,1.3,2.1,317.0,1.8,2.1,24.0,6.0
1.4991876e+18,28.0,0.19,1.4,5.2,6.6,23.0,84.0,1.5,248.0,227.0,1.9,0.7,24.0,6.0
1.4991912e+18,27.0,0.21,1.0,5.1,6.1,24.0,83.0,1.5,264.0,275.0,0.9,0.5,24.0,6.0
1.4991948e+18,28.0,0.23,1.1,5.8,6.9,20.0,82.0,1.7,313.0,325.0,1.1,0.6,22.0,10.0
1.4991984e+18,28.0,0.3,1.5,8.1,9.6,13.0,85.0,3.0,196.0,358.0,1.1,0.3,26.0,12.0
1.499202e+18,27.0,0.23,1.4,6.3,7.7,13.0,86.0,2.1,324.0,230.0,0.9,0.9,27.0,14.0
1.4992056e+18,27.0,0.18,1.2,4.5,5.7,15.0,85.0,1.3,225.0,257.0,1.1,0.5,22.0,12.0
1.4992092e+18,26.0,0.16,1.1,3.7,4.9,13.0,86.0,2.1,247.0,235.0,1.1,0.5,21.0,9.0
1.4992128e+18,26.0,0.14,1.2,3.6,4.7,12.0,85.0,2.7,272.0,277.0,0.5,0.5,22.0,5.0
1.4992164e+18,26.0,0.17,0.4,4.6,5.1,12.0,86.0,2.7,204.0,187.0,1.0,0.7,23.0,5.0
1.49922e+18,26.0,0.15,0.4,4.1,4.6,11.0,85.0,2.1,246.0,319.0,1.1,0.3,25.0,5.0
1.4992236e+18,26.0,0.16,0.4,5.3,5.6,11.0,87.0,2.3,263.0,273.0,1.0,0.4,28.0,2.0
1.4992272e+18,26.0,0.17,0.5,4.4,4.8,11.0,85.0,2.0,224.0,177.0,0.9,0.5,29.0,5.0
1.4992308e+18,26.0,0.2,0.7,5.2,6.0,9.5,85.0,2.0,266.0,313.0,0.9,0.4,21.0,4.0
1.4992344e+18,26.0,0.27,4.2,7.0,11.0,7.8,86.0,3.0,202.0,177.0,0.6,0.5,22.0,3.0
1.499238e+18,29.0,0.22,2.2,3.8,6.1,19.0,76.0,3.7,227.0,169.0,1.0,0.3,27.0,5.0
1.4992416e+18,30.0,0.25,2.8,5.7,8.5,19.0,70.0,3.2,194.0,274.0,1.0,0.5,27.0,2.0
1.4992452e+18,32.0,0.28,3.1,7.2,10.0,26.0,66.0,3.1,188.0,150.0,1.6,0.5,27.0,4.0
1.4992488e+18,32.0,0.26,2.2,5.4,7.6,29.0,64.0,3.3,104.0,81.0,2.3,1.9,27.0,6.0
1.4992524e+18,33.0,0.2,1.5,3.9,5.4,33.0,62.0,4.5,48.0,22.0,2.7,1.9,26.0,6.0
1.499256e+18,34.0,0.17,1.2,2.7,3.9,28.0,64.0,2.2,26.0,82.0,2.5,1.8,26.0,2.0
1.4992596e+18,34.0,0.21,1.4,3.5,4.9,31.0,60.0,2.0,111.0,106.0,3.0,2.1,38.0,2.0
1.4992632e+18,32.0,0.16,1.6,3.9,5.6,18.0,71.0,1.8,119.0,115.0,2.7,3.3,42.0,2.0
1.4992668e+18,32.0,0.19,1.5,4.4,5.9,17.0,74.0,2.1,84.0,357.0,2.9,0.7,30.0,1.0
1.4992704e+18,31.0,0.31,3.1,8.2,11.0,10.0,73.0,2.5,96.0,130.0,1.6,0.5,25.0,3.0
1.499274e+18,31.0,0.37,4.1,9.5,14.0,8.3,71.0,2.8,124.0,131.0,3.0,2.5,26.0,3.0
1.4992776e+18,31.0,0.38,3.6,8.7,12.0,8.2,73.0,2.9,144.0,131.0,2.0,1.7,27.0,5.0
1.4992812e+18,30.0,0.32,2.1,7.8,9.9,9.4,77.0,2.7,132.0,128.0,0.7,1.0,23.0,6.0
1.4992848e+18,29.0,0.25,1.4,7.7,9.0,9.0,82.0,2.6,356.0,331.0,1.9,1.3,25.0,3.0
1.4992884e+18,28.0,0.24,1.3,8.0,9.3,7.0,86.0,3.6,343.0,341.0,1.6,1.7,28.0,2.0
1.499292e+18,28.0,0.22,1.1,7.1,8.2,5.3,85.0,3.3,339.0,352.0,0.8,1.0,25.0,5.0
1.4992956e+18,28.0,0.22,1.0,7.2,8.2,3.5,85.0,3.5,312.0,290.0,0.8,0.5,25.0,4.0
1.4992992e+18,27.0,0.19,1.4,6.8,8.2,3.5,88.0,2.9,232.0,188.0,0.8,0.5,27.0,3.0
1.4993028e+18,27.0,0.16,0.4,6.6,7.0,3.2,89.0,3.9,306.0,343.0,0.7,0.5,32.0,4.0
1.4993064e+18,27.0,0.16,0.6,7.4,8.0,2.5,88.0,3.4,215.0,3.8,0.5,0.2,33.0,7.0
1.49931e+18,27.0,0.16,0.6,7.5,8.1,2.0,89.0,1.9,323.0,325.0,0.6,0.3,29.0,9.0
1.4993136e+18,27.0,0.16,0.9,7.7,8.6,2.9,88.0,1.8,328.0,315.0,0.5,0.7,27.0,7.0
1.4993172e+18,26.0,0.17,3.9,7.2,11.0,3.9,90.0,2.1,222.0,190.0,1.0,0.5,27.0,5.0
1.4993208e+18,27.0,0.21,3.1,5.3,8.4,6.5,88.0,1.8,306.0,339.0,1.1,0.5,31.0,5.0
1.4993244e+18,29.0,0.22,3.8,5.7,9.5,10.0,82.0,2.8,18.0,24.0,1.3,0.8,30.0,6.0
1.499328e+18,30.0,0.26,4.3,6.5,11.0,14.0,77.0,2.5,73.0,98.0,1.9,1.0,26.0,5.0
1.4993316e+18,32.0,0.24,3.2,6.4,9.6,20.0,72.0,2.3,92.0,101.0,2.3,1.7,28.0,5.0
1.4993352e+18,32.0,0.21,5.0,8.4,13.0,19.0,68.0,2.7,84.0,84.0,2.2,1.7,27.0,10.0
1.4993388e+18,33.0,0.17,4.0,6.2,10.0,19.0,67.0,1.8,115.0,115.0,4.4,3.1,24.0,6.0
1.4993424e+18,33.0,0.16,1.7,2.8,4.5,18.0,67.0,1.4,112.0,111.0,4.4,3.8,25.0,3.0
1.499346e+18,33.0,0.12,1.5,2.7,4.2,17.0,67.0,1.1,114.0,109.0,4.9,3.9,25.0,5.0
1.4993496e+18,33.0,0.11,1.3,2.4,3.7,17.0,69.0,1.0,105.0,95.0,4.0,3.7,23.0,2.0
1.4993532e+18,32.0,0.1,1.0,2.3,3.4,17.0,73.0,1.0,112.0,121.0,5.4,4.4,22.0,1.0
1.4993568e+18,31.0,0.15,1.1,3.4,4.6,16.0,76.0,1.2,118.0,116.0,3.8,3.8,22.0,2.0
1.4993604e+18,30.0,0.24,1.6,6.4,8.1,11.0,78.0,1.3,131.0,326.0,2.2,1.2,22.0,3.0
1.499364e+18,30.0,0.23,1.5,8.1,9.6,9.8,81.0,1.3,360.0,347.0,1.9,1.8,27.0,4.0
1.4993676e+18,29.0,0.2,0.7,6.6,7.3,11.0,84.0,1.2,359.0,21.0,1.5,1.3,24.0,5.0
1.4993712e+18,29.0,0.17,0.9,6.8,7.6,8.9,83.0,1.1,0.5,336.0,1.6,1.2,17.0,7.0
1.4993748e+18,29.0,0.19,0.5,5.9,6.5,9.1,82.0,1.8,301.0,179.0,1.4,1.1,17.0,5.0
1.4993784e+18,28.0,0.19,0.8,7.3,8.1,6.0,83.0,2.0,269.0,334.0,1.6,0.4,21.0,2.0
1.499382e+18,28.0,0.17,0.4,5.7,6.1,6.8,83.0,1.8,280.0,232.0,0.8,0.2,23.0,2.0
1.4993856e+18,28.0,0.13,0.1,6.0,6.1,6.2,84.0,2.0,290.0,294.0,1.1,0.5,20.0,2.0
1.4993892e+18,27.0,0.15,0.8,5.8,6.6,5.6,85.0,3.6,320.0,321.0,1.2,1.3,20.0,4.0
1.4993928e+18,28.0,0.14,0.6,5.7,6.3,5.9,85.0,2.2,314.0,193.0,1.2,0.7,20.0,1.0
1.4993964e+18,27.0,0.13,0.6,3.9,4.5,6.5,86.0,2.1,228.0,293.0,1.6,0.7,20.0,2.0
1.4994e+18,28.0,0.14,0.5,5.3,5.8,5.7,86.0,3.2,311.0,286.0,1.4,1.0,21.0,4.0
1.4994036e+18,27.0,0.18,1.1,6.3,7.4,4.4,88.0,4.2,264.0,191.0,1.2,0.6,20.0,2.0
1.4994072e+18,27.0,0.19,1.5,4.4,5.9,5.8,88.0,2.1,192.0,357.0,0.8,0.5,24.0,4.0
1.4994108e+18,28.0,0.3,3.5,5.9,9.4,6.0,86.0,2.8,11.0,21.0,1.5,1.1,28.0,5.0
1.4994144e+18,29.0,0.27,5.0,6.3,11.0,7.6,86.0,2.9,357.0,331.0,1.1,1.0,34.0,5.0
1.499418e+18,29.0,0.21,4.2,6.2,10.0,10.0,82.0,3.0,8.2,26.0,1.5,1.1,35.0,5.0
1.4994216e+18,30.0,0.21,5.1,6.7,12.0,11.0,77.0,3.5,8.0,7.7,1.2,1.0,35.0,3.0
1.4994252e+18,31.0,0.24,6.1,7.3,13.0,14.0,73.0,2.9,5.1,360.0,1.6,1.2,32.0,3.0
1.4994288e+18,32.0,0.25,4.1,7.2,11.0,22.0,70.0,2.8,61.0,74.0,2.2,1.4,28.0,6.0
1.4994324e+18,33.0,0.21,1.9,4.3,6.2,35.0,65.0,2.3,45.0,0.5,2.1,1.1,28.0,7.0
1.499436e+18,32.0,0.17,1.0,3.7,4.7,35.0,67.0,2.2,3.7,6.8,2.7,2.5,28.0,4.0
1.4994396e+18,31.0,0.2,0.9,5.0,5.9,28.0,72.0,2.1,27.0,26.0,1.7,1.8,31.0,2.0
1.4994432e+18,30.0,0.23,0.9,5.7,6.6,22.0,77.0,2.0,324.0,227.0,1.7,0.9,32.0,6.0
1.4994468e+18,26.0,0.21,0.7,5.4,6.0,28.0,93.0,2.0,296.0,299.0,2.7,3.0,27.0,6.0
1.4994504e+18,24.0,0.24,0.5,6.8,7.3,31.0,97.0,1.7,285.0,213.0,1.2,1.4,21.0,5.0
1.499454e+18,25.0,0.22,0.5,6.8,7.2,24.0,98.0,2.7,269.0,290.0,1.3,0.8,22.0,7.0
1.4994576e+18,25.0,0.25,0.7,6.8,7.5,18.0,93.0,2.4,315.0,335.0,1.0,1.0,19.0,6.0
1.4994612e+18,25.0,0.29,0.9,8.8,9.6,11.0,93.0,2.4,321.0,324.0,0.9,1.1,18.0,3.0
1.4994648e+18,26.0,0.36,1.1,10.0,11.0,7.4,93.0,2.8,126.0,123.0,1.3,0.3,20.0,5.0
1.4994684e+18,25.0,0.19,0.7,4.5,5.3,12.0,93.0,2.4,332.0,309.0,1.4,1.1,19.0,5.0
1.499472e+18,25.0,0.17,0.4,4.7,5.2,11.0,93.0,2.4,249.0,286.0,0.9,0.5,19.0,3.0
1.4994756e+18,25.0,0.11,0.2,3.5,3.7,11.0,93.0,2.6,307.0,330.0,1.0,0.5,20.0,3.0
1.4994792e+18,25.0,0.11,0.2,4.1,4.4,9.2,93.0,2.8,290.0,290.0,1.3,0.6,26.0,5.0
1.4994828e+18,25.0,0.09,0.2,3.2,3.4,9.9,93.0,1.8,234.0,291.0,0.8,0.4,30.0,1.0
1.4994864e+18,25.0,0.1,0.3,3.9,4.2,7.4,94.0,2.4,293.0,233.0,0.7,0.4,28.0,1.0
1.49949e+18,25.0,0.15,0.6,4.8,5.4,6.5,95.0,3.3,219.0,185.0,0.6,0.4,30.0,3.0
1.4994936e+18,25.0,0.16,1.6,4.2,5.8,8.6,94.0,3.1,198.0,310.0,0.5,0.4,36.0,5.0
1.4994972e+18,26.0,0.21,2.2,5.3,7.5,13.0,89.0,3.4,292.0,182.0,0.9,0.5,32.0,8.0
1.4995008e+18,28.0,0.15,1.7,3.9,5.5,17.0,83.0,1.9,189.0,59.0,0.5,0.3,23.0,10.0
1.4995044e+18,29.0,0.19,1.5,4.1,5.6,24.0,80.0,1.9,190.0,194.0,1.1,0.6,21.0,8.0
1.499508e+18,30.0,0.24,1.7,6.3,7.9,35.0,76.0,1.9,31.0,91.0,1.4,0.2,27.0,6.0
1.4995116e+18,32.0,0.21,1.2,5.5,6.7,38.0,70.0,1.9,111.0,101.0,2.0,1.5,30.0,5.0
1.4995152e+18,32.0,0.18,2.9,7.4,10.0,25.0,69.0,2.5,38.0,29.0,2.0,1.1,27.0,7.0
1.4995188e+18,33.0,0.13,2.4,4.7,7.0,34.0,68.0,2.2,12.0,5.8,3.0,1.6,25.0,8.0
1.4995224e+18,33.0,0.11,1.2,4.2,5.4,31.0,70.0,1.8,5.8,6.6,2.7,2.5,24.0,7.0
1.499526e+18,33.0,0.11,0.9,3.5,4.4,30.0,69.0,1.8,22.0,8.0,2.2,1.6,23.0,5.0
1.4995296e+18,32.0,0.1,1.0,4.0,5.0,25.0,75.0,1.7,4.7,12.0,2.4,2.3,27.0,3.0
1.4995332e+18,31.0,0.14,1.6,6.7,8.3,17.0,81.0,1.6,353.0,351.0,1.9,2.2,30.0,5.0
1.4995368e+18,30.0,0.2,1.2,8.5,9.7,13.0,83.0,1.7,6.9,0.4,2.0,1.7,30.0,8.0
1.4995404e+18,30.0,0.26,0.9,11.0,11.0,18.0,82.0,2.0,38.0,64.0,1.1,1.0,33.0,7.0
1.499544e+18,30.0,0.24,0.7,8.9,9.6,31.0,77.0,2.2,25.0,56.0,1.3,0.8,32.0,8.0
1.4995476e+18,29.0,0.23,0.3,8.7,9.0,27.0,79.0,2.1,303.0,206.0,0.9,0.9,26.0,11.0
1.4995512e+18,28.0,0.18,0.3,5.9,6.2,15.0,86.0,1.9,342.0,27.0,0.6,0.2,28.0,10.0
1.4995548e+18,28.0,0.22,0.2,6.3,6.5,17.0,85.0,2.0,357.0,214.0,0.4,0.3,29.0,5.0
1.4995584e+18,28.0,0.2,0.5,7.1,7.6,13.0,87.0,2.6,309.0,316.0,0.8,0.7,27.0,7.0
1.499562e+18,28.0,0.17,0.5,6.8,7.3,13.0,88.0,5.4,296.0,316.0,0.8,0.4,28.0,11.0
1.4995656e+18,27.0,0.14,0.4,5.4,5.8,11.0,91.0,2.7,300.0,285.0,0.5,0.8,30.0,10.0
1.4995692e+18,27.0,0.15,0.5,6.4,6.9,8.8,91.0,4.2,213.0,217.0,0.9,0.5,30.0,10.0
1.4995728e+18,27.0,0.13,0.5,5.0,5.4,9.2,91.0,1.6,299.0,335.0,1.2,0.4,32.0,6.0
1.4995764e+18,27.0,0.15,0.7,5.2,5.9,11.0,92.0,1.4,282.0,248.0,1.0,0.3,37.0,3.0
1.49958e+18,27.0,0.15,1.4,4.5,5.9,10.0,88.0,1.5,248.0,197.0,0.8,0.3,32.0,5.0
1.4995836e+18,29.0,0.14,1.4,3.1,4.5,15.0,80.0,1.2,214.0,177.0,1.3,0.4,26.0,7.0
1.4995872e+18,30.0,0.14,1.1,2.9,4.0,21.0,72.0,1.2,181.0,170.0,1.2,0.9,26.0,8.0
1.4995908e+18,32.0,0.19,1.6,5.5,7.1,27.0,71.0,1.7,116.0,89.0,1.4,1.5,33.0,9.0
